99964 177935
31614 45724 80
31614 51616 13
31615 13030 71
31615 22638 53
31615 27848 60
31615 28030 15
31615 28265 10
31615 30273 68
31615 31193 40
31615 37553 90
31615 40024 92
31616 1604 96
31616 13131 82
31616 16244 83
31616 24758 21
31616 30410 38
31616 49965 86
31616 58763 20
31617 1884 75
31617 8166 55
31617 13466 76
31617 24103 79
31617 30931 62
31618 7168 98
31618 11831 83
31618 34421 75
31618 49925 42
31618 50153 16
31619 21472 52
31619 28436 12
31619 38555 49
31619 39887 26
31619 40766 6
31619 51834 71
31621 38100 17
31621 53609 23
31621 53845 37
31621 61307 68
31621 64366 62
31621 73311 27
31622 1823 94
31622 2512 44
31622 3183 13
31622 10733 67
31622 17311 64
31622 23057 66
31622 30626 49
31622 44550 16
31622 51821 90
31623 2523 16
31623 21338 32
31623 33637 32
31623 37285 57
31623 41602 63
31623 51758 20
31623 57093 4
31624 35385 22
31624 37645 95
31624 63457 88
31629 1944 78
31629 14014 15
31629 34623 97
31629 51921 95
31630 25002 30
31630 27814 54
31630 28940 34
31633 18170 98
31633 18953 52
31633 36055 91
31633 45254 8
31633 48932 22
31633 59346 8
31637 9947 58
31637 13127 12
31637 21043 74
31637 31134 94
31637 45868 37
31638 5307 34
31638 27738 2
31638 33107 80
31638 33376 18
31638 38556 100
31638 39351 83
31638 41175 32
31639 412 88
31639 12458 37
31639 24298 19
31639 28894 91
31639 31502 5
31639 31759 5
31639 36200 29
31639 56351 94
31640 10126 66
31640 12355 36
31640 33300 13
31640 36683 29
31640 52997 52
31640 53918 100
31641 11572 87
31641 28671 100
31641 48536 54
31641 62533 100
31641 63049 37
31641 63177 84
31641 70047 47
31641 81459 24
31641 81623 73
31642 8581 98
31642 14001 94
31642 15782 85
31642 17534 98
31642 19742 28
31642 35247 24
31642 36089 10
31642 37199 16
31642 55877 10
31643 949 22
31643 2707 7
31643 11175 41
31643 12307 46
31643 34701 98
31643 47909 84
31643 50047 3
31643 57823 59
31644 5638 63
31644 17402 12
31644 51478 13
31644 60145 91
31646 41298 70
31646 45944 88
31646 55392 89
31646 62482 6
31647 5786 33
31647 24972 76
31647 54696 53
31647 58751 1
31647 61484 74
31647 68477 99
31650 14117 59
31650 18571 32
31650 53508 80
31650 61299 21
31650 62360 23
31653 13284 78
31653 36372 60
31656 9862 79
31656 54203 38
31656 56951 7
31656 63675 78
31656 64631 55
31656 72823 44
31657 13989 43
31657 17646 85
31657 26203 22
31657 41803 50
31657 53323 48
31658 7569 93
31658 14391 86
31658 16005 75
31658 43717 39
31658 44885 10
31658 45499 70
31660 2067 41
31660 4347 15
31660 46857 65
31660 60364 24
31660 71790 43
31660 73143 73
31660 76497 46
31661 18871 18
31661 84007 93
31662 14234 56
31664 7320 14
31664 52477 93
31664 57197 45
31664 58134 42
31664 59605 2
31664 74950 42
31665 3846 18
31665 28722 65
31665 30091 57
31665 45559 59
31668 15633 55
31668 16476 4
31668 17800 40
31668 18838 98
31668 23416 13
31668 44619 56
31668 52302 15
31669 244 66
31669 3897 31
31669 22358 80
31669 30009 93
31669 37010 50
31669 46748 79
31670 9333 83
31670 18443 75
31670 22859 89
31670 57843 31
31671 4008 69
31671 25402 53
31671 40449 67
31671 51446 9
31671 66763 53
31672 3679 16
31672 6319 38
31672 16792 14
31672 32882 25
31672 58612 65
31672 66467 41
31673 15911 20
31673 18409 40
31673 22716 68
31673 24224 99
31673 34278 91
31673 36855 66
31673 37426 35
31675 25797 31
31675 55595 26
31675 60525 25
31675 64872 17
31675 78956 98
31677 44398 45
31677 61917 37
31677 62068 76
31677 65692 82
31677 65952 89
31678 4528 55
31678 46087 75
31678 67806 33
31684 19499 43
31684 51194 42
31684 52639 26
31685 9111 68
31685 12844 33
31685 17143 10
31685 32783 27
31685 37435 8
31687 37362 24
31687 44614 37
31687 52387 45
31687 65394 30
31687 81476 92
31689 7512 3
31689 8754 67
31689 18563 64
31689 33396 56
31689 40202 77
31689 40841 44
31689 41403 33
31690 10757 21
31690 78359 89
31691 39567 64
31691 55156 72
31691 59218 35
31691 71318 75
31691 75034 34
31691 79742 29
31692 5067 89
31692 8887 14
31692 23149 68
31692 27643 81
31692 30721 7
31692 61356 85
31693 18254 76
31693 19339 8
31693 21153 63
31693 32217 54
31693 33823 9
31693 38348 4
31693 59230 13
31693 70030 7
31694 1411 1
31694 7620 28
31694 9792 59
31694 26998 39
31694 38840 46
31694 61136 29
31694 65007 27
31695 13015 67
31695 23249 3
31695 31004 7
31697 11224 95
31697 32853 95
31697 42382 35
31697 45715 6
31697 52400 61
31697 53806 87
31698 49175 41
31701 9248 81
31701 11632 44
31701 20313 37
31701 37302 53
31701 53151 60
31701 58229 53
31701 61892 84
31701 73772 29
31702 30449 20
31702 33389 99
31702 40529 71
31702 50354 51
31702 60434 37
31704 3791 49
31704 5512 40
31704 13724 46
31704 15532 24
31704 29065 45
31705 10587 44
31705 24908 69
31705 29201 27
31705 49283 11
31706 6905 59
31706 19631 5
31706 22871 44
31706 38837 14
31706 49211 34
31706 76454 84
31707 11460 78
31707 18427 88
31707 25097 56
31707 27892 14
31707 46585 16
31707 76943 77
31709 10706 49
31709 44365 84
31711 2712 72
31711 14879 42
31711 23514 89
31711 60767 90
31712 9668 32
31712 42651 46
31712 52707 78
31712 53759 85
31712 54751 24
31712 76185 35
31714 23116 64
31714 25180 23
31714 28789 23
31714 35421 22
31714 37687 34
31715 9188 37
31715 23068 92
31715 32480 34
31716 13212 67
31716 56663 46
31716 64954 84
31716 67812 18
31716 76950 13
31719 5957 64
31719 30025 94
31719 40641 37
31719 46659 18
31719 55500 79
31719 60808 17
31720 62038 68
31720 63036 12
31721 52972 2
31721 66594 29
31721 76625 63
31722 47970 91
31723 23475 59
31723 35178 58
31723 51136 53
31723 57849 67
31723 63333 83
31723 71714 56
31724 1034 38
31724 2568 26
31724 3501 34
31724 9577 89
31724 48069 79
31724 52371 55
31724 61870 8
31729 18437 91
31729 21431 2
31729 29177 19
31729 52974 85
31729 58598 8
31733 26229 94
31733 32310 100
31736 11953 79
31736 36637 97
31736 49040 67
31738 423 67
31738 14570 9
31738 15954 42
31738 18814 79
31738 30623 66
31738 42231 64
31740 20667 9
31740 37280 8
31740 40574 45
31740 50682 84
31740 53176 41
31740 62171 16
31742 4593 11
31742 8689 33
31742 14795 48
31742 15500 95
31742 31057 15
31742 46357 46
31742 55037 79
31743 13741 26
31743 24922 70
31743 27297 92
31743 36407 61
31743 49000 59
31745 9248 56
31745 26153 1
31745 26674 97
31745 29032 69
31745 34297 52
31745 45195 58
31745 50335 51
31746 6579 2
31746 39075 23
31746 39647 73
31746 48589 91
31746 50349 25
31746 56582 61
31747 1101 70
31747 9715 100
31747 29199 65
31747 29506 14
31747 48209 65
31748 569 67
31748 2130 98
31748 23221 100
31748 37720 73
31748 45781 70
31748 49944 12
31748 52445 15
31750 295 41
31750 48955 10
31751 3654 40
31751 6908 50
31751 11316 77
31751 26789 37
31751 39147 63
31751 43383 22
31751 43832 24
31751 45266 36
31751 64737 34
31752 1288 68
31752 28235 76
31752 50155 81
31752 56993 68
31752 86583 66
31753 25003 40
31753 25911 20
31753 25974 49
31753 26436 20
31753 44733 16
31753 61087 86
31753 61282 16
31756 10813 57
31756 12606 43
31756 14571 54
31756 15639 44
31756 22167 85
31756 26674 27
31756 36104 51
31756 38769 87
31756 50749 59
31756 59257 65
31756 67042 62
31758 40712 77
31758 41169 56
31758 43726 74
31758 45923 15
31758 50147 2
31758 51459 25
31758 52948 17
31758 61979 80
31759 9195 98
31759 35966 44
31759 42398 99
31759 43538 91
31759 49503 13
31759 64035 6
31760 23275 36
31761 3726 7
31761 4935 68
31761 14511 35
31761 76785 71
31762 9215 51
31762 10861 77
31762 20684 32
31762 23684 26
31762 27865 69
31762 29764 34
31762 36113 39
31762 41556 15
31762 41640 97
31762 43175 78
31762 56205 49
31762 61958 23
31763 1904 50
31763 12626 53
31763 37532 49
31763 65007 14
31763 72810 60
31765 20856 98
31765 40988 79
31765 56944 10
31766 2898 92
31766 9615 94
31766 21910 89
31766 33215 31
31766 58344 46
31767 1317 16
31767 12073 32
31767 15556 6
31767 20468 35
31767 44855 94
31767 51576 18
31767 55029 61
31767 55893 44
31772 2293 24
31772 18844 89
31772 31075 18
31772 50114 80
31772 60425 88
31773 5333 54
31773 40482 73
31773 47877 30
31773 52550 66
31773 64007 80
31775 386 75
31775 9072 44
31775 9225 47
31775 16354 78
31775 37548 11
31775 39303 89
31775 41758 3
31775 61207 69
31777 25558 13
31777 30605 53
31777 53362 36
31777 60805 63
31777 64065 43
31777 71693 47
31778 5954 88
31778 16560 100
31778 31827 26
31778 38899 21
31778 43978 6
31778 48975 65
31778 49277 17
31778 55572 60
31778 59947 54
31778 62158 65
31778 62937 23
31780 2447 51
31780 5449 64
31780 8501 28
31780 12383 48
31780 14489 47
31780 18465 26
31780 26606 57
31780 45127 66
31780 50795 32
31783 17683 46
31783 50454 83
31783 53765 94
31783 55674 19
31783 69833 45
31783 71611 16
31785 34431 86
31785 54514 41
31785 59341 90
31787 1692 90
31787 8505 94
31787 26040 96
31787 35790 40
31787 47117 81
31787 47436 33
31788 7165 75
31788 11299 66
31788 15054 98
31788 25935 57
31788 36850 32
31788 49354 62
31788 58583 41
31789 63615 90
31789 69461 52
31789 80155 95
31790 678 100
31790 16618 97
31790 30623 20
31790 32363 40
31790 41333 32
31791 41257 10
31791 42872 27
31791 55049 29
31792 1990 100
31792 66436 7
31793 11990 95
31793 42772 5
31793 44201 78
31793 50165 4
31793 55365 34
31793 65586 4
31793 73778 94
31793 83639 14
31794 3986 8
31794 67491 38
31795 5407 63
31795 39665 12
31795 40696 42
31795 43270 55
31795 44953 15
31795 56880 94
31795 59871 56
31795 63473 29
31796 10409 41
31796 29168 7
31797 12258 93
31797 41276 64
31797 43224 3
31797 53768 25
31797 57075 39
31797 75159 30
31798 2617 69
31798 45050 45
31798 55204 12
31803 4874 3
31803 23724 83
31803 42948 73
31803 50447 60
31803 59761 8
31804 11146 30
31804 13471 97
31804 15049 26
31804 18961 20
31804 29056 85
31804 33331 64
31804 45606 4
31804 55855 56
31806 651 58
31806 2000 72
31806 10695 42
31806 12088 83
31806 65232 21
31808 33126 33
31808 56940 22
31808 69351 81
31809 10072 97
31809 39807 10
31810 995 27
31810 14357 42
31810 25503 80
31810 28247 33
31810 42860 2
31810 50153 74
31810 64855 27
31811 5227 63
31811 10380 93
31811 32816 16
31811 41319 15
31811 49546 24
31811 49761 43
31811 58375 75
31812 10470 38
31812 17720 77
31812 24891 8
31812 27108 44
31812 37954 89
31812 46599 33
31814 11391 49
31814 31943 3
31814 32376 67
31814 36534 48
31814 41516 92
31814 55432 85
31814 60865 73
31815 4757 70
31815 29036 99
31815 37418 95
31815 65687 48
31816 14655 84
31816 21150 92
31816 24963 13
31816 36972 7
31816 39796 60
31816 56518 6
31817 484 17
31817 6334 6
31817 16940 27
31817 32049 81
31817 35171 5
31817 44383 17
31818 16602 99
31818 19532 93
31818 78091 10
31819 16376 62
31819 56071 20
31820 2651 20
31820 18064 90
31820 64635 55
31820 66255 62
31820 68407 53
31820 76496 47
31820 76695 87
31821 29773 29
31821 35603 90
31821 53160 11
31821 55610 95
31821 60138 40
31822 585 19
31822 19415 21
31822 60143 70
31822 68509 40
31822 71759 30
31822 75788 1
31824 15452 41
31824 25173 4
31824 25799 39
31824 36368 3
31824 61027 19
31824 63449 83
31825 23598 32
31825 43883 92
31825 49707 74
31826 6215 27
31826 7433 59
31826 15213 40
31826 18593 39
31826 40034 43
31826 41241 96
31826 52916 100
31826 54100 100
31826 57577 66
31826 78256 45
31827 2086 28
31827 16927 10
31827 35361 86
31827 42827 13
31827 69058 62
31829 16555 14
31829 27724 5
31829 29915 57
31829 36893 2
31829 38104 49
31829 50697 93
31829 52926 44
31829 55574 95
31829 59164 15
31830 4078 78
31830 12136 65
31830 29453 73
31830 36103 56
31830 61455 88
31830 63252 62
31831 23403 95
31831 30168 71
31831 37577 33
31831 54415 39
31831 66727 42
31831 69063 79
31832 4639 68
31832 7254 61
31832 30193 53
31832 37159 80
31832 41393 84
31832 42513 58
31832 48423 19
31832 52306 90
31833 8344 6
31833 12772 34
31833 40909 98
31833 44657 94
31833 52776 89
31833 53559 54
31835 12294 79
31835 38922 77
31835 44693 9
31835 53749 51
31835 63825 94
31835 65377 89
31835 80791 24
31835 81724 44
31836 2364 19
31836 19908 44
31836 56938 33
31836 60315 86
31836 61605 93
31840 2566 66
31840 59475 55
31840 71590 94
31840 87213 58
31841 41213 87
31841 42384 80
31841 54368 34
31841 62260 6
31842 1526 69
31842 11792 35
31842 29760 16
31842 33336 18
31842 34963 29
31842 39584 90
31842 42418 66
31842 43542 32
31842 44622 59
31842 66625 93
31842 70398 78
31843 4153 38
31843 9942 20
31843 11387 3
31843 45787 83
31843 48720 78
31843 52470 64
31843 56785 69
31843 59060 26
31843 69739 87
31844 18887 90
31844 26731 89
31844 37260 71
31844 39091 21
31844 53697 22
31844 68268 12
31847 9419 7
31847 42998 4
31847 76508 9
31848 234 52
31848 22747 51
31848 38306 95
31848 42291 18
31848 49507 91
31848 50906 93
31848 56408 26
31848 68191 17
31849 16044 92
31849 25729 34
31849 27938 56
31849 48044 49
31849 60617 77
31849 67826 58
31852 30281 51
31852 38377 79
31852 50685 27
31852 52392 12
31852 62760 57
31854 17709 95
31854 19404 90
31855 40100 68
31855 42848 6
31855 53474 53
31856 13610 14
31856 52459 32
31856 52488 72
31856 60003 44
31856 83913 78
31856 89099 16
31857 1298 9
31857 10564 50
31857 30592 79
31857 41875 26
31857 54931 49
31859 2491 36
31859 18109 90
31859 18531 67
31859 19817 93
31859 20247 68
31859 26173 100
31859 27741 20
31859 34863 50
31859 36611 98
31859 37060 90
31859 41420 2
31861 2387 33
31861 9219 84
31861 11853 67
31861 21526 60
31862 39630 13
31862 66411 28
31862 67936 57
31863 1848 96
31863 9707 27
31863 57719 95
31863 68805 98
31865 18928 56
31865 23033 17
31865 45565 66
31865 45781 84
31865 64412 81
31865 85720 62
31865 88705 37
31866 28101 73
31866 48252 90
31866 57129 76
31866 64108 43
31867 55 91
31867 39877 13
31867 46976 27
31867 56570 21
31869 7672 25
31869 12145 63
31869 16575 36
31869 26838 37
31869 31949 34
31869 34593 79
31870 18323 61
31870 18980 58
31870 28706 48
31870 38981 11
31870 62644 76
31871 3861 69
31871 15704 22
31871 32911 59
31871 39145 9
31871 40294 24
31871 42244 54
31871 46341 41
31871 51307 85
31871 51981 43
31871 54523 57
31874 22167 12
31874 46573 71
31874 50689 17
31874 57634 31
31875 14186 24
31875 16290 88
31875 29324 45
31875 49341 43
31876 4274 69
31876 4797 43
31876 37967 47
31876 48262 55
31876 54792 27
31876 55015 19
31876 61845 7
31876 74478 18
31877 19800 9
31877 19862 21
31877 27614 68
31877 32104 20
31877 52265 45
31877 61592 90
31877 66328 75
31881 63 18
31881 9627 9
31881 12139 98
31881 21456 80
31881 45847 89
31881 46573 52
31881 51206 64
31881 55395 91
31881 68390 66
31882 10366 40
31882 25975 30
31882 26415 62
31882 36825 89
31882 40357 37
31882 48900 73
31882 55825 37
31882 60570 37
31882 67743 56
31884 6495 5
31884 11292 51
31884 15489 25
31884 23024 99
31884 35387 90
31885 36528 69
31885 49806 58
31885 51926 64
31885 57434 2
31885 59359 57
31885 73721 89
31885 83955 45
31885 84138 21
31886 1905 17
31886 13911 66
31886 14217 43
31886 19259 92
31886 44017 66
31886 60351 18
31887 9708 1
31887 20581 16
31887 63919 35
31888 39741 72
31888 48376 50
31888 52564 100
31888 73019 21
31888 79788 83
31890 16462 16
31890 21881 24
31890 22892 59
31890 37198 17
31890 41631 60
31890 56729 1
31890 56750 1
31890 80485 21
31891 39284 96
31891 49093 94
31891 57536 52
31891 60384 92
31891 67924 72
31893 13844 16
31893 69958 7
31894 11747 16
31894 14935 55
31894 16250 8
31894 44312 35
31894 53559 61
31894 53583 99
31894 55580 31
31894 59834 82
31894 61392 95
31895 47182 3
31896 3758 80
31896 18286 59
31896 20476 50
31896 22145 38
31897 5791 89
31897 10783 55
31897 13867 13
31897 34039 93
31897 34520 50
31897 44901 7
31897 51212 38
31899 4771 59
31899 25804 46
31899 35361 16
31899 56876 87
31899 57538 15
31899 72362 93
31904 8179 92
31904 21304 50
31904 40394 41
31904 43968 29
31904 64470 91
31905 4573 89
31905 28915 20
31905 44425 51
31907 27470 69
31907 30895 53
31907 46038 87
31907 50803 10
31909 12549 63
31909 29042 32
31909 31103 67
31909 33963 12
31909 57034 20
31911 2361 31
31911 3278 29
31911 7304 21
31911 24476 40
31911 29162 25
31913 20697 62
31913 38613 34
31913 40049 35
31913 54523 59
31913 62137 44
31913 63912 44
31915 5007 24
31915 17190 58
31915 24369 49
31915 28110 52
31915 34533 31
31915 45621 17
31915 47512 12
31916 5976 83
31916 28454 65
31916 41090 22
31916 49813 13
31916 51021 76
31916 73332 72
31917 23369 25
31917 31999 50
31917 41845 15
31917 49435 18
31919 7304 25
31919 22641 86
31919 26122 20
31919 26783 96
31919 43043 89
31919 44033 98
31919 52432 72
31919 53090 24
31919 58036 62
31919 60335 43
31921 3637 28
31921 23723 30
31921 25099 35
31921 53254 74
31921 61096 57
31921 64087 28
31922 11145 46
31922 27552 61
31922 39697 23
31923 23199 34
31923 57200 27
31923 60315 18
31923 68297 40
31924 5000 82
31924 9095 23
31924 29092 61
31924 37882 33
31924 50687 47
31924 50851 21
31924 60510 95
31924 70250 29
31924 82155 49
31925 6536 36
31925 21861 84
31925 31536 44
31925 42700 61
31925 44900 23
31925 60115 48
31925 62371 45
31925 74002 80
31925 75299 86
31926 2311 78
31927 2534 79
31927 16108 91
31927 21783 88
31928 9308 20
31928 16620 68
31928 25691 86
31928 50613 1
31928 65058 30
31928 78544 47
31928 81631 37
31928 83561 94
31930 9722 8
31930 22913 86
31930 24506 84
31930 32636 48
31930 51507 46
31931 5640 45
31931 8629 55
31931 15381 19
31931 34963 7
31931 54938 80
31931 61758 42
31931 62192 34
31931 74739 73
31934 18292 81
31934 22714 99
31934 35411 53
31934 37951 10
31934 60547 76
31934 64101 9
31934 70328 43
31937 851 12
31937 21982 79
31937 23348 74
31937 31231 60
31937 42301 56
31938 15820 86
31938 22635 63
31938 40879 85
31938 44857 95
31938 65059 6
31939 15919 35
31939 17521 83
31939 42556 13
31939 44296 70
31939 46798 10
31939 49809 52
31939 54126 43
31943 10109 44
31943 13876 47
31943 47083 72
31943 50336 12
31943 54460 65
31944 5422 36
31944 5892 50
31944 10225 73
31944 27562 48
31944 43136 44
31944 63281 17
31945 9569 30
31945 19958 37
31945 35104 78
31945 47796 74
31948 38623 85
31948 40458 56
31948 48947 31
31948 56625 59
31949 16425 10
31949 27481 82
31949 43316 30
31949 46905 42
31951 2065 100
31951 17058 5
31951 23118 20
31951 25401 26
31951 34190 59
31953 2577 14
31953 36044 9
31953 56206 69
31955 1419 29
31955 12672 84
31955 24861 18
31955 27677 55
31955 27852 97
31955 29596 13
31955 31008 37
31955 31026 35
31955 35254 74
31956 2563 95
31956 5425 85
31956 17865 18
31956 19689 31
31956 50161 89
31956 53614 6
31956 62610 8
31958 8185 75
31958 10484 100
31958 21258 55
31958 49000 77
31958 55299 35
31958 58839 71
31958 79344 17
31958 79715 12
31958 80504 58
31959 18737 6
31959 27139 36
31959 54740 2
31959 63993 57
31959 66884 4
31962 754 67
31962 5571 6
31962 8250 5
31962 15739 45
31962 28579 75
31962 30154 16
31962 35895 3
31962 39000 55
31963 13975 53
31963 30370 99
31963 46715 82
31964 19843 66
31964 32234 14
31964 47044 49
31964 51728 42
31964 81826 55
31965 11067 74
31965 16499 69
31965 19704 15
31965 29627 5
31965 40657 28
31965 58499 52
31965 66417 73
31966 1804 20
31966 3389 22
31966 20437 12
31966 30259 20
31966 30404 26
31966 38297 85
31966 45445 47
31966 63417 80
31968 4421 32
31968 17323 66
31968 20891 60
31968 23147 99
31968 27828 53
31968 32565 5
31968 38028 18
31968 40104 100
31968 45757 40
31968 65021 6
31968 75325 49
31971 21553 92
31971 34403 31
31971 47799 17
31971 54323 18
31973 10662 7
31973 13358 76
31973 23911 85
31973 36642 27
31973 40586 69
31973 48940 86
31973 49034 80
31973 49247 6
31973 58346 57
31974 4359 89
31974 29852 14
31974 58395 29
31974 65471 52
31975 125 21
31975 57597 33
31975 62573 70
31975 65670 11
31976 29368 42
31976 38067 24
31976 39294 8
31976 47548 91
31976 58560 5
31977 10018 5
31977 24809 82
31977 26979 92
31977 38468 72
31977 47752 42
31977 54400 32
31978 10672 87
31978 16751 38
31978 42098 42
31978 72498 62
31978 72535 51
31979 15249 40
31979 36995 88
31979 43125 87
31979 54279 22
31979 56137 23
31979 61595 2
31981 5111 89
31981 6519 62
31981 30736 80
31981 34014 82
31981 48461 95
31981 52045 58
31981 53146 75
31981 82304 26
31982 4122 2
31982 24650 61
31984 276 23
31984 638 66
31984 23575 25
31984 30227 40
31984 41880 64
31984 58834 53
31985 9521 23
31985 13387 75
31985 26775 94
31985 41226 69
31985 43559 57
31985 44554 92
31985 50468 37
31985 76686 61
31985 76950 56
31985 81031 56
31989 25739 62
31989 44988 70
31989 53567 62
31989 64854 45
31989 67986 29
31989 72751 17
31989 79793 1
31993 362 26
31993 5521 48
31993 15109 56
31993 26343 83
31993 36197 69
31993 50439 100
31993 69058 23
31995 6931 76
31995 44680 29
31996 32091 20
31996 37871 90
31996 42328 31
31996 50544 52
32000 14344 27
32000 41909 67
32000 48955 85
32000 51731 13
32000 58068 18
32000 68879 47
32000 73544 19
32001 7065 39
32001 11871 9
32001 17881 48
32001 21428 65
32001 34099 36
32001 62362 57
32002 9858 68
32002 16040 34
32002 19336 11
32002 19514 97
32002 45231 20
32002 48500 25
32003 8322 45
32003 38263 19
32003 41708 77
32003 50240 69
32004 9926 74
32004 20858 99
32004 36084 6
32004 36907 89
32004 41647 45
32004 56007 56
32005 32275 58
32005 57798 58
32005 62375 55
32005 84112 49
32006 2800 81
32006 7935 9
32006 14806 56
32006 19177 62
32006 21119 67
32006 25613 99
32006 29042 62
32006 30812 26
32006 38233 60
32006 44252 81
32006 49297 69
32006 51767 20
32006 53177 30
32006 54916 12
32006 64767 72
32007 10418 72
32007 11392 57
32007 21085 96
32007 35839 7
32007 43986 60
32007 55271 82
32008 23757 47
32008 38646 72
32008 43429 88
32008 62960 19
32009 1139 56
32009 35820 13
32009 42304 70
32009 54245 64
32009 54255 49
32009 85311 91
32012 2353 81
32012 11556 7
32012 25939 82
32012 58191 70
32012 70920 18
32012 77154 46
32014 1253 13
32014 6710 93
32014 61392 33
32016 12279 47
32017 462 57
32017 18880 11
32017 33348 41
32017 34868 35
32017 34909 39
32017 43559 86
32017 46907 16
32017 63793 97
32019 6462 72
32019 11586 15
32019 14864 93
32019 18637 81
32019 31840 35
32019 41663 20
32019 46437 21
32020 38474 59
32020 57817 64
32021 41204 79
32021 44857 14
32021 55284 1
32022 20641 30
32022 37596 59
32022 51181 35
32023 40897 30
32023 41369 36
32023 63659 32
32023 77090 78
32026 2559 18
32026 19944 11
32026 25517 53
32026 25794 44
32026 29273 68
32026 44254 26
32026 52772 77
32026 55492 100
32027 44861 82
32027 56644 84
32027 58108 61
32027 64939 37
32029 16146 3
32029 17321 96
32029 22365 98
32029 38053 82
32031 40432 97
32031 41669 28
32031 44760 9
32031 45285 56
32031 57079 29
32035 397 9
32035 27637 91
32035 42626 39
32035 42897 7
32035 52953 5
32035 68285 90
32036 223 7
32036 2159 89
32036 60372 74
32037 496 33
32037 21561 98
32037 22977 54
32037 33339 47
32037 40051 5
32037 42730 59
32038 12281 89
32038 14833 79
32038 23956 13
32038 33743 84
32038 43083 45
32041 7216 54
32041 8276 78
32041 10523 38
32041 17751 50
32041 18168 79
32041 42872 6
32042 894 81
32042 14153 29
32042 22580 67
32042 27561 91
32042 35561 10
32042 47116 17
32042 56346 75
32042 63668 59
32042 66582 61
32042 66763 51
32043 15481 1
32043 38034 63
32043 43771 20
32043 53579 22
32043 57645 90
32047 6926 62
32047 15036 13
32047 16987 6
32047 48915 27
32047 64940 30
32047 65623 31
32049 16586 18
32049 17650 48
32049 20077 97
32049 21685 77
32049 36269 50
32049 50404 12
32050 5928 19
32050 18459 51
32050 20231 16
32050 22661 84
32050 23323 76
32050 37513 86
32050 48661 9
32050 68584 31
32052 3528 63
32052 10774 83
32052 25880 53
32052 26740 95
32052 48030 40
32052 48144 73
32052 53268 46
32052 53995 7
32052 63357 47
32054 1300 80
32054 3012 1
32054 13175 75
32054 17104 51
32054 31813 69
32054 41636 61
32054 56730 26
32055 26941 39
32055 42464 9
32055 42783 71
32056 6106 75
32056 11024 15
32056 32672 40
32056 34339 66
32056 39965 90
32056 49597 11
32058 4612 37
32058 10272 72
32058 32984 36
32058 37110 97
32058 42540 66
32058 52054 87
32058 55929 50
32058 58868 62
32060 52210 88
32060 61738 11
32060 79611 65
32062 1356 56
32062 4396 14
32062 5158 27
32062 5476 26
32062 14337 37
32062 18496 29
32062 20033 71
32062 27292 77
32062 31008 49
32062 42654 93
32063 4652 98
32063 18473 83
32063 26758 74
32063 38803 89
32063 41188 18
32063 41263 93
32063 48591 28
32063 66368 51
32067 5426 81
32067 20137 99
32067 22679 3
32067 47058 21
32070 2673 59
32070 13560 95
32070 14693 66
32070 32613 61
32070 49405 43
32071 10850 71
32071 20732 43
32071 38001 86
32072 41281 84
32072 60590 20
32072 72437 80
32073 30230 78
32073 45922 33
32073 49766 72
32073 53693 36
32073 69774 27
32075 15196 39
32075 52767 32
32075 59828 94
32075 60186 67
32075 61050 72
32075 61789 62
32075 68041 44
32075 73047 41
32075 75754 61
32076 19765 54
32076 24315 87
32078 43691 21
32078 60682 77
32078 75258 47
32079 4066 2
32079 60294 4
32079 65258 51
32079 65659 68
32080 16722 46
32080 22197 72
32080 24458 3
32080 33102 74
32080 51924 77
32081 15739 36
32081 20001 70
32081 26852 63
32081 29244 43
32081 34482 36
32081 55115 45
32083 20033 61
32083 23628 29
32083 28271 52
32083 30055 20
32083 48180 89
32084 15483 44
32084 46386 71
32084 49207 10
32084 51583 89
32084 59660 80
32084 61200 68
32084 67135 73
32085 29915 65
32085 35511 24
32085 43495 84
32085 49617 27
32085 59311 62
32085 76493 66
32086 16788 85
32086 16861 19
32086 17218 25
32086 22117 35
32086 41206 67
32086 41366 26
32086 55186 69
32088 5428 70
32088 35149 28
32088 37691 58
32088 43014 35
32088 50024 49
32088 55403 71
32088 78963 21
32090 9548 63
32090 15023 85
32090 18762 62
32090 39162 68
32090 61231 48
32090 69284 45
32090 72201 42
32091 6538 15
32091 44206 2
32091 46999 37
32091 47323 20
32091 65339 20
32091 67460 35
32092 25620 93
32092 46960 30
32092 61038 22
32093 24718 67
32093 45927 94
32093 51309 18
32093 51938 29
32094 6836 57
32094 15998 33
32094 36050 48
32094 61732 36
32094 62260 74
32095 38446 62
32095 43279 89
32095 51362 63
32095 54849 49
32095 63074 29
32095 75645 35
32097 3017 54
32097 30983 9
32097 39940 16
32098 4246 67
32098 74335 22
32098 79637 7
32100 3131 8
32100 8661 74
32100 17312 56
32100 28019 77
32100 32002 65
32100 33236 37
32100 50565 26
32100 56468 99
32101 17874 18
32101 27119 42
32101 54796 36
32101 56308 96
32101 60646 43
32101 68131 55
32102 16321 72
32102 35241 89
32102 48406 18
32102 54885 64
32102 57078 85
32104 4288 97
32105 11155 46
32105 17797 92
32105 26438 36
32105 35946 94
32105 38105 66
32105 40631 79
32105 45337 43
32105 45993 75
32105 47122 30
32105 48774 78
32105 55130 2
32105 62406 32
32105 63803 62
32108 48411 8
32108 75316 24
32110 34024 72
32110 40834 95
32110 43501 51
32112 43204 25
32112 48785 26
32113 6581 62
32113 6610 96
32113 12479 67
